date,station_id,station_name,season,total_population,occupancy_percent,scientists,engineers,technicians,logistics,medical,visitors,weather_type,temperature_c,wind_speed_kmh,wind_gust_kmh,humidity_percent,pressure_hpa,snowfall_cm,snow_depth_cm,visibility_m,solar_radiation_wm2,solar_daylight_hours,solar_elevation_deg,weather_severity,accommodation_load_kw,laboratory_load_kw,kitchen_load_kw,heating_load_kw,water_plant_load_kw,communication_load_kw,lighting_load_kw,emergency_load_kw,total_load_kw,solar_generation_kw,battery_soc_percent,battery_charge_kw,battery_discharge_kw,generator_status,active_generators,generator_output_kw,generator_runtime_hours,power_margin_kw,renewable_share_percent,overload_flag,load_shedding_kwh,power_shortage_event,daily_load_energy_kwh,solar_energy_kwh,solar_to_load_kwh,battery_to_load_kwh,generator_energy_kwh,unserved_energy_kwh,fuel_stock_liters,fuel_consumed_today_liters,fuel_days_remaining,fuel_status,fuel_efficiency_l_per_kwh,refuel_event,refuel_quantity_liters,fuel_shipment_status,fuel_shipments_pending,fuel_eta_days,fuel_received_today_liters,fuel_shortage_event,fuel_shipment_created_today,fuel_shipment_delayed_today,fuel_delivery_days,chp_waste_heat_kw,daily_water_consumption_liters,daily_water_production_liters,water_storage_liters,water_balance_liters,water_days_remaining,water_status,water_quality_index,snow_melting_plant_status,water_refill_event,water_shortage_event,water_emergency,water_plant_utilisation_percent,inventory_health_score,critical_items,low_items,delayed_shipments,expired_items,inventory_orders_pending,inventory_eta_days,inventory_batch_count,expired_quantity,received_today,inventory_shortage_items,inventory_orders_created_today,connectivity_status,bandwidth_mbps,latency_ms,packet_loss_percent,sync_mode,buffered_data_mb,offline_duration_days,signal_quality_percent,buffer_uploaded_today_mb,communication_outage_event,power_risk,fuel_risk,inventory_risk,weather_risk,water_risk,connectivity_risk,occupancy_risk,overall_risk_score,overall_risk_level,top_risk_factor,top_risk_reason,risk_score,risk_level,station_health,risk_breakdown
2004-12-31,MAITRI,Maitri,SUMMER,46,97.87,17,11,9,6,2,1,HEAVY_SNOW,-10.24,68.07,76.5,70.03,984.8,11.97,2646.01,1053.05,172.16,24.0,42.26,53.63,46.5,52.9,22.1,8.0,19.5,6.84,5.52,4.0,165.36,3.23,74.83,0.0,18.92,NORMAL,3,185.34,20.0,164.66,2.09,False,0.0,False,3701.96,77.47,77.48,453.99,3706.82,0.0,221719.3,1005.34,220.5,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,138.27,2691.0,5000.0,120000.0,2309.0,44.6,GOOD,95.01,RUNNING,False,False,False,100.0,0.0,12,0,0,5,19,3,23,2280.76,0.0,12,2,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,112.45,0,2.0,30.0,False,0.0,0.0,96.0,29.5,0.0,28.75,22.0,22.42,LOW,inventory,active consumable shortages; 12 critical inventory item(s) below threshold; expired stock discarded,22.42,LOW,77.58,"{'power': 0.0, 'fuel': 0.0, 'inventory': 96.0, 'weather': 29.5, 'water': 0.0, 'connectivity': 28.75, 'occupancy': 22.0}"
2005-01-01,BHARATI,Bharati,SUMMER,43,91.49,15,10,9,5,2,2,NORMAL,-4.43,25.27,35.63,75.69,987.49,1.25,5261.3,6567.22,498.23,24.0,43.6,16.14,44.25,49.45,21.05,8.0,18.75,8.1,5.84,4.0,159.44,14.95,74.77,0.0,23.09,NORMAL,3,174.59,19.0,245.41,10.03,False,0.0,False,3575.47,358.73,358.73,554.27,3317.29,0.0,65597.65,1032.84,63.5,GOOD,0.31,False,0.0,En Route,1,10,0.0,False,False,False,-1,161.16,2515.5,1050.0,148534.5,-1465.5,59.0,GOOD,96.94,OFFLINE,False,False,False,15.0,0.0,13,0,0,2,18,2,22,1681.46,0.0,13,1,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,96.0,8.88,0.0,0.0,22.0,18.69,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold; expired stock discarded,18.69,LOW,81.31,"{'power': 0.0, 'fuel': 6.0, 'inventory': 96.0, 'weather': 8.88, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-01,MAITRI,Maitri,SUMMER,46,97.87,17,11,9,6,2,1,NORMAL,-8.9,23.56,46.18,66.51,989.82,0.61,2646.5,4534.29,481.8,24.0,42.24,20.28,46.5,52.9,22.1,8.0,19.5,6.76,4.61,4.0,164.37,9.03,74.83,0.0,18.92,NORMAL,3,177.19,20.0,172.81,5.89,False,0.0,False,3678.2,216.81,216.81,453.99,3543.73,0.0,220757.97,961.33,229.6,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,132.24,2691.0,5000.0,120000.0,2309.0,44.6,GOOD,97.3,RUNNING,False,False,False,100.0,0.0,13,0,0,1,19,2,22,178.41,0.0,13,0,ONLINE,23.8,1960,11.2,REALTIME,0.0,0,68.0,112.45,False,0.0,0.0,96.0,11.15,0.0,0.0,22.0,17.71,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold; expired stock discarded,17.71,LOW,82.29,"{'power': 0.0, 'fuel': 0.0, 'inventory': 96.0, 'weather': 11.15, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-02,BHARATI,Bharati,SUMMER,43,91.49,15,10,9,5,2,2,CLEAR,-2.4,7.9,34.65,71.36,998.11,0.0,5261.26,9562.93,674.85,24.0,43.52,3.36,44.25,49.45,21.05,8.0,18.75,7.3,5.17,4.0,157.97,20.25,74.77,0.0,23.09,LOW,3,166.05,19.0,253.95,13.72,False,0.0,False,3540.19,485.89,485.89,554.27,3154.86,0.0,64615.12,982.53,65.8,GOOD,0.31,False,0.0,En Route,1,9,0.0,False,False,False,-1,153.33,2515.5,1050.0,147069.0,-1465.5,58.5,GOOD,97.2,OFFLINE,False,False,False,15.0,0.0,13,0,0,0,18,1,22,0.0,0.0,13,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,6.0,88.0,1.85,0.0,0.0,22.0,16.79,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,16.79,LOW,83.21,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 1.85, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-02,MAITRI,Maitri,SUMMER,45,95.74,16,11,9,5,2,2,HEAVY_SNOW,-8.31,83.58,105.57,71.76,982.53,13.7,2659.78,1534.98,171.72,24.0,42.16,58.74,45.75,51.75,21.75,8.0,19.25,6.76,5.4,4.0,162.66,3.22,74.83,0.0,18.92,NORMAL,3,182.37,20.0,167.63,2.12,False,0.0,False,3642.35,77.27,77.28,453.99,3647.42,0.0,219768.67,989.3,222.1,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,136.07,2632.5,5000.0,120000.0,2367.5,45.6,GOOD,94.61,RUNNING,False,False,False,100.0,0.0,13,0,0,0,19,2,22,0.0,0.0,13,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,80.8,0,2.0,0.0,False,0.0,0.0,88.0,44.31,0.0,28.54,22.0,22.68,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,22.68,LOW,77.32,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 44.31, 'water': 0.0, 'connectivity': 28.54, 'occupancy': 22.0}"
2005-01-03,BHARATI,Bharati,SUMMER,43,91.49,15,10,9,5,2,2,CLEAR,-2.18,9.12,29.82,68.26,1000.47,0.0,5261.21,13038.31,673.42,24.0,43.43,2.87,44.25,49.45,21.05,8.0,18.75,8.02,4.82,4.0,158.34,20.2,74.77,0.0,23.09,LOW,3,166.57,19.0,253.43,13.66,False,0.0,False,3549.07,484.86,484.86,554.27,3164.76,0.0,63629.52,985.6,64.6,GOOD,0.31,False,0.0,En Route,1,8,0.0,False,False,False,-1,153.81,2515.5,1050.0,145603.5,-1465.5,57.9,GOOD,97.03,OFFLINE,False,False,False,15.0,0.0,13,0,0,0,17,63,23,0.0,47.32,13,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,6.0,88.0,1.58,0.0,0.0,22.0,16.76,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,16.76,LOW,83.24,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 1.58, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-03,MAITRI,Maitri,SUMMER,45,95.74,16,11,9,5,2,2,NORMAL,-7.14,15.2,34.5,69.65,986.57,0.18,2659.88,7203.54,479.73,24.0,42.07,11.28,45.75,51.75,21.75,8.0,19.25,7.94,5.35,4.0,163.79,8.99,74.83,0.0,18.92,NORMAL,3,176.8,20.0,173.2,5.88,False,0.0,False,3669.47,215.88,215.88,453.99,3535.93,0.0,218809.45,959.22,228.1,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,131.95,2632.5,5000.0,120000.0,2367.5,45.6,GOOD,97.31,RUNNING,False,False,False,100.0,0.0,13,0,0,0,19,1,22,0.0,0.0,13,0,ONLINE,25.55,1735,9.45,REALTIME,0.0,0,73.0,80.8,False,0.0,0.0,88.0,6.2,0.0,0.0,22.0,16.02,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,16.02,LOW,83.98,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 6.2, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-04,BHARATI,Bharati,SUMMER,43,91.49,15,10,9,5,2,2,NORMAL,-3.99,18.58,45.74,73.44,999.84,0.03,5261.15,5958.64,495.06,24.0,43.33,13.97,44.25,49.45,21.05,8.0,18.75,8.04,4.59,4.0,158.13,14.85,74.77,0.0,23.09,NORMAL,3,173.06,19.0,246.94,10.06,False,0.0,False,3544.03,356.44,356.44,554.27,3288.14,0.0,62605.7,1023.82,61.1,GOOD,0.31,False,0.0,En Route,1,7,0.0,False,False,False,-1,159.76,2515.5,1050.0,144138.0,-1465.5,57.3,GOOD,97.42,OFFLINE,False,False,False,15.0,0.0,13,0,0,0,17,62,23,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,7.68,0.0,0.0,22.0,17.37,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,17.37,LOW,82.63,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 7.68, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-04,MAITRI,Maitri,SUMMER,47,100.0,17,11,9,6,2,2,CLEAR,-4.88,20.05,51.54,59.96,994.69,0.0,2659.78,12272.64,649.49,24.0,41.97,6.32,47.25,54.05,22.45,8.0,19.75,7.05,5.7,4.0,168.25,12.18,74.83,0.0,18.92,NORMAL,3,177.81,20.0,172.19,7.76,False,0.0,False,3766.12,292.27,292.27,453.99,3556.2,0.0,217844.78,964.67,225.8,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,132.7,2749.5,4413.58,120000.0,1664.08,43.6,GOOD,96.66,RUNNING,False,False,False,88.27,0.0,12,0,0,0,18,64,23,0.0,900.0,12,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,0.0,88.0,3.48,0.0,0.0,22.0,15.75,LOW,inventory,active consumable shortages; 12 critical inventory item(s) below threshold,15.75,LOW,84.25,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 3.48, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-05,BHARATI,Bharati,SUMMER,43,91.49,15,10,9,5,2,2,NORMAL,-3.68,25.66,35.55,71.56,999.11,0.46,5261.48,8767.27,493.84,24.0,43.23,11.03,44.25,49.45,21.05,8.0,18.75,7.97,5.74,4.0,159.21,14.82,74.77,0.0,23.09,NORMAL,3,174.47,19.0,245.53,9.96,False,0.0,False,3569.95,355.56,355.57,554.27,3314.93,0.0,61573.57,1032.13,59.7,LOW,0.31,False,0.0,En Route,1,6,0.0,False,False,False,-1,161.05,2515.5,1050.0,142672.5,-1465.5,56.7,GOOD,96.61,OFFLINE,False,False,False,15.0,0.0,13,0,0,0,17,61,23,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,6.07,0.0,0.0,22.0,17.21,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,17.21,LOW,82.79,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 6.07, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-05,MAITRI,Maitri,SUMMER,47,100.0,17,11,9,6,2,2,NORMAL,-6.58,34.7,49.52,59.27,996.56,1.0,2660.61,8691.7,477.33,24.0,41.87,15.12,47.25,54.05,22.45,8.0,19.75,7.49,4.72,4.0,167.71,8.95,74.83,0.0,18.92,NORMAL,3,181.04,20.0,168.96,5.72,False,0.0,False,3753.16,214.8,214.79,453.99,3620.71,0.0,216862.66,982.12,220.8,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,135.09,2749.5,5000.0,120000.0,2250.5,43.6,GOOD,97.13,RUNNING,False,False,False,100.0,0.0,13,0,0,1,19,63,22,899.06,0.0,13,1,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,0.0,96.0,8.32,0.0,0.0,22.0,17.43,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold; expired stock discarded,17.43,LOW,82.57,"{'power': 0.0, 'fuel': 0.0, 'inventory': 96.0, 'weather': 8.32, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-06,BHARATI,Bharati,SUMMER,42,89.36,15,10,8,5,2,2,NORMAL,-3.08,8.84,37.68,70.43,996.17,0.18,5261.62,4956.96,492.54,24.0,43.12,13.06,43.5,48.3,20.7,8.0,18.5,7.23,4.84,4.0,155.07,14.78,74.77,0.0,23.09,NORMAL,3,169.56,19.0,250.44,10.2,False,0.0,False,3475.78,354.63,354.62,554.27,3221.72,0.0,60570.36,1003.21,60.4,GOOD,0.31,False,0.0,En Route,1,5,0.0,False,False,False,-1,156.55,2457.0,7119.8,147335.3,4662.8,60.0,GOOD,97.55,RUNNING,False,False,False,100.0,0.0,13,0,0,0,17,60,23,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,7.18,0.0,0.0,0.0,15.12,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,15.12,LOW,84.88,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 7.18, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2005-01-06,MAITRI,Maitri,SUMMER,47,100.0,17,11,9,6,2,2,NORMAL,-7.93,61.86,81.28,58.74,996.4,0.41,2660.71,4893.57,476.0,24.0,41.76,31.1,47.25,54.05,22.45,8.0,19.75,7.58,4.79,4.0,167.87,8.92,74.83,0.0,18.92,NORMAL,3,181.26,20.0,168.74,5.7,False,0.0,False,3757.0,214.2,214.2,453.99,3625.14,0.0,215879.36,983.3,219.5,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,135.25,2749.5,5000.0,120000.0,2250.5,43.6,GOOD,97.26,RUNNING,False,False,False,100.0,0.0,13,0,0,0,19,62,22,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,0.0,88.0,17.11,0.0,0.0,22.0,17.11,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,17.11,LOW,82.89,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 17.11, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-07,BHARATI,Bharati,SUMMER,42,89.36,15,10,8,5,2,2,NORMAL,-3.13,5.63,15.3,74.95,996.19,0.5,5262.09,5404.52,491.15,24.0,43.01,11.49,43.5,48.3,20.7,8.0,18.5,8.5,5.34,4.0,156.84,14.73,74.77,0.0,23.09,NORMAL,3,171.85,19.0,248.15,10.05,False,0.0,False,3518.26,353.63,353.63,554.27,3265.19,0.0,59553.66,1016.7,58.6,LOW,0.31,False,0.0,En Route,1,4,0.0,False,False,False,-1,158.65,2457.0,5963.59,150000.0,3506.59,61.1,GOOD,98.06,RUNNING,False,False,False,85.19,0.0,13,0,0,0,17,59,23,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,6.32,0.0,0.0,0.0,15.03,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,15.03,LOW,84.97,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 6.32, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2005-01-07,MAITRI,Maitri,SUMMER,47,100.0,17,11,9,6,2,2,NORMAL,-8.99,24.49,50.08,56.6,995.42,1.15,2661.74,8222.4,474.59,24.0,41.65,13.79,47.25,54.05,22.45,8.0,19.75,7.99,5.59,4.0,169.08,8.9,74.83,0.0,18.92,NORMAL,3,182.74,20.0,167.26,5.64,False,0.0,False,3786.04,213.57,213.56,453.99,3654.82,0.0,214888.06,991.3,216.8,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,136.35,2749.5,5000.0,120000.0,2250.5,43.6,GOOD,96.79,RUNNING,False,False,False,100.0,0.0,13,0,0,0,19,61,22,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,0.0,88.0,7.58,0.0,0.0,22.0,16.16,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,16.16,LOW,83.84,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 7.58, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-08,BHARATI,Bharati,SUMMER,44,93.62,16,11,9,5,2,1,CLEAR,-2.14,6.7,29.54,72.05,1005.02,0.0,5262.06,14561.51,664.57,24.0,42.89,2.11,45.0,50.6,21.4,8.0,19.0,7.55,4.51,4.0,160.06,19.94,74.77,0.0,23.09,NORMAL,3,168.8,19.0,251.2,13.35,False,0.0,False,3585.15,478.49,478.49,554.27,3207.22,0.0,58554.93,998.73,58.6,LOW,0.31,False,0.0,En Route,1,3,0.0,False,False,False,-1,155.85,2574.0,6295.71,150000.0,3721.71,58.3,GOOD,97.39,RUNNING,False,False,False,89.94,0.0,13,0,0,0,17,58,23,0.0,0.0,13,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,6.0,88.0,1.16,0.0,0.0,22.0,16.72,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,16.72,LOW,83.28,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 1.16, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-08,MAITRI,Maitri,SUMMER,46,97.87,17,11,9,6,2,1,NORMAL,-7.27,6.18,33.59,58.95,997.02,0.54,2662.25,6811.89,473.09,24.0,41.53,9.64,46.5,52.9,22.1,8.0,19.5,6.65,4.78,4.0,164.43,8.87,74.83,0.0,18.92,NORMAL,3,177.45,20.0,172.55,5.79,False,0.0,False,3679.64,212.89,212.89,453.99,3549.09,0.0,213925.33,962.73,222.2,GOOD,0.27,False,0.0,NONE,0,-1,0.0,False,False,False,-1,132.43,2691.0,5000.0,120000.0,2309.0,44.6,GOOD,97.39,RUNNING,False,False,False,100.0,0.0,13,0,0,0,19,60,22,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,0.0,88.0,5.3,0.0,0.0,22.0,15.93,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,15.93,LOW,84.07,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 5.3, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-09,BHARATI,Bharati,SUMMER,46,97.87,17,11,9,6,2,1,NORMAL,-2.6,18.88,42.15,72.78,1000.99,1.94,5263.91,6807.15,488.13,24.0,42.76,14.37,46.5,52.9,22.1,8.0,19.5,7.0,4.6,4.0,164.6,14.64,74.77,0.0,23.09,NORMAL,3,180.67,19.0,239.33,9.54,False,0.0,False,3683.71,351.45,351.45,554.27,3432.82,0.0,57486.28,1068.65,53.8,LOW,0.31,False,0.0,En Route,1,2,0.0,False,False,False,-1,166.74,2691.0,6859.48,150000.0,4168.48,55.7,GOOD,97.01,RUNNING,False,False,False,97.99,0.0,13,0,0,0,17,57,23,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,18.0,6.0,88.0,7.9,0.0,0.0,22.0,21.89,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,21.89,LOW,78.11,"{'power': 18.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 7.9, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-09,MAITRI,Maitri,SUMMER,46,97.87,17,11,9,6,2,1,CLEAR,-3.49,20.8,32.65,49.91,1005.96,0.0,2662.15,13311.22,639.91,24.0,41.4,6.55,46.5,52.9,22.1,8.0,19.5,6.52,5.92,4.0,165.44,12.0,74.83,0.0,18.92,NORMAL,3,174.91,20.0,175.09,7.77,False,0.0,False,3703.88,287.96,287.97,453.99,3498.25,0.0,212836.39,1088.94,195.5,GOOD,0.31,False,0.0,NONE,0,-1,0.0,False,False,False,-1,161.4,2691.0,4964.54,120000.0,2273.54,44.6,GOOD,97.18,RUNNING,False,False,False,99.29,0.0,13,0,0,0,19,59,22,0.0,0.0,13,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,0.0,88.0,3.6,0.0,0.0,22.0,15.76,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,15.76,LOW,84.24,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 3.6, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-10,BHARATI,Bharati,SUMMER,47,100.0,17,11,9,6,2,2,NORMAL,-2.93,20.83,36.1,73.51,998.87,1.65,5265.46,5166.47,486.49,24.0,42.62,17.96,47.25,54.05,22.45,8.0,19.75,7.9,5.01,4.0,168.41,14.59,74.77,0.0,23.09,NORMAL,3,185.28,19.0,234.72,9.29,False,0.0,False,3769.96,350.27,350.27,554.27,3520.24,0.0,56390.48,1095.8,51.5,LOW,0.31,False,0.0,En Route,1,1,0.0,False,False,False,-1,170.96,2749.5,6270.34,150000.0,3520.84,54.6,GOOD,97.62,RUNNING,False,False,False,89.58,0.0,13,0,0,0,17,56,23,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,9.88,0.0,0.0,22.0,17.59,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,17.59,LOW,82.41,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 9.88, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-10,MAITRI,Maitri,SUMMER,46,97.87,17,11,9,6,2,1,CLEAR,-3.53,17.02,36.81,47.47,1006.72,0.0,2662.06,14078.78,637.65,24.0,41.26,5.36,46.5,52.9,22.1,8.0,19.5,7.21,4.57,4.0,164.78,11.96,74.83,0.0,18.92,NORMAL,3,174.17,20.0,175.83,7.78,False,0.0,False,3688.03,286.94,286.95,453.99,3483.43,0.0,211752.04,1084.35,195.3,GOOD,0.31,False,0.0,NONE,0,-1,0.0,False,False,False,-1,160.72,2691.0,4918.84,120000.0,2227.84,44.6,GOOD,97.38,RUNNING,False,False,False,98.38,0.0,13,0,0,0,19,58,22,0.0,0.0,13,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,0.0,88.0,2.95,0.0,0.0,22.0,15.7,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,15.7,LOW,84.3,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 2.95, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-11,BHARATI,Bharati,SUMMER,47,100.0,17,11,9,6,2,2,NORMAL,-3.78,25.76,57.03,73.58,996.27,2.14,5267.47,6630.26,484.78,24.0,42.48,17.1,47.25,54.05,22.45,8.0,19.75,7.82,5.08,4.0,168.4,14.54,74.77,0.0,23.09,NORMAL,3,185.33,19.0,234.67,9.26,False,0.0,False,3769.72,349.04,349.04,554.27,3521.23,0.0,230299.26,1096.09,210.1,GOOD,0.31,True,175004.87,Arrived,0,-1,175004.87,False,False,False,66,171.01,2749.5,6079.48,150000.0,3329.98,54.6,GOOD,96.8,RUNNING,False,False,False,86.85,0.0,13,0,0,0,17,55,23,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,0.0,88.0,9.41,0.0,0.0,22.0,16.34,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,16.34,LOW,83.66,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 9.41, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-11,MAITRI,Maitri,SUMMER,45,95.74,16,11,9,5,2,2,CLEAR,-4.42,7.72,17.11,45.07,1009.21,0.0,2662.02,10359.11,635.28,24.0,41.12,2.43,45.75,51.75,21.75,8.0,19.25,6.56,5.99,4.0,163.05,11.91,74.83,0.0,18.92,NORMAL,3,172.41,20.0,177.59,7.83,False,0.0,False,3651.71,285.88,285.88,453.99,3448.18,0.0,210678.6,1073.44,196.3,GOOD,0.31,False,0.0,NONE,0,-1,0.0,False,False,False,-1,159.11,2632.5,4969.92,120000.0,2337.42,45.6,GOOD,96.9,RUNNING,False,False,False,99.4,0.0,13,0,0,0,19,57,22,0.0,0.0,13,0,ONLINE,33.6,700,1.4,REALTIME,0.0,0,96.0,0.0,False,0.0,0.0,88.0,1.34,0.0,0.0,22.0,15.53,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,15.53,LOW,84.47,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 1.34, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
2005-01-12,BHARATI,Bharati,SUMMER,47,100.0,17,11,9,6,2,2,NORMAL,-6.83,13.03,42.0,78.2,995.18,0.01,5267.41,5803.1,482.98,24.0,42.33,13.11,47.25,54.05,22.45,8.0,19.75,7.0,4.7,4.0,167.2,14.49,74.77,0.0,23.09,NORMAL,3,183.88,19.0,236.12,9.3,False,0.0,False,3740.92,347.75,347.74,554.27,3493.73,0.0,229211.71,1087.55,210.8,GOOD,0.31,False,0.0,NONE,0,-1,0.0,False,False,False,-1,169.68,2749.5,7000.0,150000.0,4250.5,54.6,GOOD,96.79,RUNNING,False,False,False,100.0,0.0,13,0,0,0,17,54,23,0.0,0.0,13,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,0.0,88.0,7.21,0.0,0.0,22.0,16.12,LOW,inventory,active consumable shortages; 13 critical inventory item(s) below threshold,16.12,LOW,83.88,"{'power': 0.0, 'fuel': 0.0, 'inventory': 88.0, 'weather': 7.21, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 22.0}"
