date,station_id,station_name,season,total_population,occupancy_percent,scientists,engineers,technicians,logistics,medical,visitors,weather_type,temperature_c,wind_speed_kmh,wind_gust_kmh,humidity_percent,pressure_hpa,snowfall_cm,snow_depth_cm,visibility_m,solar_radiation_wm2,solar_daylight_hours,solar_elevation_deg,weather_severity,accommodation_load_kw,laboratory_load_kw,kitchen_load_kw,heating_load_kw,water_plant_load_kw,communication_load_kw,lighting_load_kw,emergency_load_kw,total_load_kw,solar_generation_kw,battery_soc_percent,battery_charge_kw,battery_discharge_kw,generator_status,active_generators,generator_output_kw,generator_runtime_hours,power_margin_kw,renewable_share_percent,overload_flag,load_shedding_kwh,power_shortage_event,daily_load_energy_kwh,solar_energy_kwh,solar_to_load_kwh,battery_to_load_kwh,generator_energy_kwh,unserved_energy_kwh,fuel_stock_liters,fuel_consumed_today_liters,fuel_days_remaining,fuel_status,fuel_efficiency_l_per_kwh,refuel_event,refuel_quantity_liters,fuel_shipment_status,fuel_shipments_pending,fuel_eta_days,fuel_received_today_liters,fuel_shortage_event,fuel_shipment_created_today,fuel_shipment_delayed_today,fuel_delivery_days,chp_waste_heat_kw,daily_water_consumption_liters,daily_water_production_liters,water_storage_liters,water_balance_liters,water_days_remaining,water_status,water_quality_index,snow_melting_plant_status,water_refill_event,water_shortage_event,water_emergency,water_plant_utilisation_percent,inventory_health_score,critical_items,low_items,delayed_shipments,expired_items,inventory_orders_pending,inventory_eta_days,inventory_batch_count,expired_quantity,received_today,inventory_shortage_items,inventory_orders_created_today,connectivity_status,bandwidth_mbps,latency_ms,packet_loss_percent,sync_mode,buffered_data_mb,offline_duration_days,signal_quality_percent,buffer_uploaded_today_mb,communication_outage_event,power_risk,fuel_risk,inventory_risk,weather_risk,water_risk,connectivity_risk,occupancy_risk,overall_risk_score,overall_risk_level,top_risk_factor,top_risk_reason,risk_score,risk_level,station_health,risk_breakdown
2014-06-14,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-37.32,26.91,51.22,73.9,985.48,8.26,16984.39,1449.87,0.0,0.0,0.0,44.92,26.25,15.29,12.65,8.0,12.75,7.31,9.57,4.0,95.82,0.0,74.69,0.0,18.78,LOW,2,126.41,18.0,223.59,0.0,False,0.0,False,2193.66,0.0,0.0,450.73,2275.46,0.0,80319.63,708.37,113.4,GOOD,0.31,False,0.0,Delayed,1,31,0.0,False,False,True,-1,116.67,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,94.91,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,539.92,0,2.0,30.0,False,0.0,24.0,88.0,24.71,0.0,31.6,0.0,23.63,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,23.63,LOW,76.37,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 24.71, 'water': 0.0, 'connectivity': 31.6, 'occupancy': 0.0}"
2014-06-15,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-24.67,46.68,66.51,78.96,993.27,0.01,26654.86,4173.7,0.0,0.0,0.0,32.86,26.25,15.29,12.65,8.0,12.75,8.22,9.28,4.0,96.44,0.0,74.59,0.0,23.06,LOW,2,135.75,17.0,284.25,0.0,False,0.0,False,2208.54,0.0,0.0,553.46,2307.75,0.0,98489.79,718.4,137.1,GOOD,0.31,False,0.0,Delayed,1,13,0.0,False,False,True,-1,125.27,1035.5,1050.0,150000.0,14.5,144.9,GOOD,97.39,OFFLINE,False,False,False,15.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,18.0,24.0,88.0,18.07,0.0,0.0,0.0,24.31,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,24.31,LOW,75.69,"{'power': 18.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 18.07, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-15,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-39.97,86.62,108.97,74.46,979.32,9.88,16993.79,1304.8,0.0,0.0,0.0,66.59,26.25,15.29,12.65,8.0,12.75,6.57,10.48,4.0,95.99,0.0,74.69,0.0,18.68,LOW,2,126.62,18.0,223.38,0.0,False,0.0,False,2197.74,0.0,0.0,448.33,2279.1,0.0,79610.09,709.54,112.2,GOOD,0.31,False,0.0,Delayed,1,31,0.0,False,False,True,-1,116.86,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,95.12,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,23,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,589.16,0,2.0,30.0,False,0.0,24.0,88.0,48.62,0.0,31.93,0.0,26.05,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,26.05,LOW,73.95,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 48.62, 'water': 0.0, 'connectivity': 31.93, 'occupancy': 0.0}"
2014-06-16,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-23.2,4.37,22.76,81.21,996.2,1.86,26656.65,7636.72,0.0,0.0,0.0,14.06,26.25,15.29,12.65,8.0,12.75,7.66,10.47,4.0,97.07,0.0,74.59,0.0,23.02,LOW,2,136.7,17.0,283.3,0.0,False,0.0,False,2223.66,0.0,0.0,552.45,2323.88,0.0,97766.38,723.41,135.1,GOOD,0.31,False,0.0,En Route,1,12,0.0,False,False,False,-1,126.15,1035.5,1050.0,150000.0,14.5,144.9,GOOD,97.57,OFFLINE,False,False,False,15.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,7.73,0.0,0.0,0.0,15.17,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,15.17,LOW,84.83,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 7.73, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-16,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-37.35,46.07,57.73,73.49,982.21,13.18,17006.69,1060.58,0.0,0.0,0.0,56.91,26.25,15.29,12.65,8.0,12.75,8.01,10.07,4.0,97.02,0.0,74.69,0.0,18.78,LOW,2,128.01,18.0,221.99,0.0,False,0.0,False,2222.46,0.0,0.0,450.7,2304.25,0.0,78892.79,717.3,110.0,GOOD,0.31,False,0.0,En Route,1,30,0.0,False,False,False,-1,118.13,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,95.54,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,621.68,0,2.0,30.0,False,0.0,6.0,88.0,31.3,0.0,32.14,0.0,20.74,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,20.74,LOW,79.26,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 31.3, 'water': 0.0, 'connectivity': 32.14, 'occupancy': 0.0}"
2014-06-17,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-28.13,27.36,56.58,87.24,988.58,26.55,26683.01,415.64,0.0,0.0,0.0,63.3,26.25,15.29,12.65,8.0,12.75,7.95,11.0,4.0,97.89,0.0,74.59,0.0,23.02,LOW,2,137.86,17.0,282.14,0.0,False,0.0,False,2243.34,0.0,0.0,552.45,2343.56,0.0,97036.86,729.52,133.0,GOOD,0.31,False,0.0,Delayed,1,12,0.0,False,False,True,-1,127.21,1035.5,1050.0,150000.0,14.5,144.9,GOOD,95.31,OFFLINE,False,False,False,15.0,0.0,24,0,0,0,25,1,8,0.0,0.0,23,0,LIMITED,7.0,4120,28.0,STORE_AND_FORWARD,60.14,0,20.0,0.0,False,18.0,24.0,88.0,44.81,0.0,28.4,0.0,29.82,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,29.82,LOW,70.18,"{'power': 18.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 44.81, 'water': 0.0, 'connectivity': 28.4, 'occupancy': 0.0}"
2014-06-17,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-37.31,31.92,41.92,65.55,983.29,0.56,17007.04,2669.08,0.0,0.0,0.0,35.97,26.25,15.29,12.65,8.0,12.75,7.56,10.92,4.0,97.42,0.0,74.69,0.0,18.78,LOW,2,128.55,18.0,221.45,0.0,False,0.0,False,2232.06,0.0,0.0,450.74,2313.86,0.0,78172.48,720.31,108.5,GOOD,0.31,False,0.0,Delayed,1,30,0.0,False,False,True,-1,118.63,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,97.43,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,DEGRADED,12.25,3445,22.75,PERIODIC,533.22,0,35.0,150.0,False,0.0,24.0,88.0,19.78,0.0,15.55,0.0,21.53,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,21.53,LOW,78.47,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 19.78, 'water': 0.0, 'connectivity': 15.55, 'occupancy': 0.0}"
2014-06-18,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-27.87,109.99,125.56,81.55,986.02,3.37,26685.78,3653.76,0.0,0.0,0.0,58.42,26.25,15.29,12.65,8.0,12.75,7.06,8.53,4.0,94.53,0.0,74.59,0.0,23.02,LOW,2,133.11,17.0,286.89,0.0,False,0.0,False,2162.7,0.0,0.0,552.45,2262.92,0.0,96332.37,704.49,136.7,GOOD,0.31,False,0.0,Delayed,1,12,0.0,False,False,True,-1,122.85,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,94.64,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,60.14,False,18.0,24.0,88.0,44.13,0.0,0.0,0.0,26.91,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,26.91,LOW,73.09,"{'power': 18.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 44.13, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-18,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-35.59,48.76,67.25,62.84,980.6,2.18,17008.93,2663.62,0.0,0.0,0.0,42.42,26.25,15.29,12.65,8.0,12.75,8.25,9.16,4.0,96.35,0.0,74.69,0.0,18.85,LOW,2,127.14,18.0,222.86,0.0,False,0.0,False,2206.38,0.0,0.0,452.3,2288.46,0.0,77460.04,712.44,108.7,GOOD,0.31,False,0.0,Delayed,1,30,0.0,False,False,True,-1,117.33,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,95.54,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,533.22,False,0.0,24.0,88.0,23.33,0.0,0.0,0.0,20.33,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,20.33,LOW,79.67,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 23.33, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-19,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-26.52,49.31,73.29,79.4,986.9,3.22,26688.7,2913.75,0.0,0.0,0.0,40.19,26.25,15.29,12.65,8.0,12.75,6.53,10.55,4.0,96.02,0.0,74.59,0.0,23.02,LOW,2,135.22,17.0,284.78,0.0,False,0.0,False,2198.46,0.0,0.0,552.45,2298.68,0.0,95616.76,715.61,133.6,GOOD,0.31,False,0.0,En Route,1,11,0.0,False,False,False,-1,124.79,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,95.95,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,6.0,88.0,22.1,0.0,0.0,0.0,16.61,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,16.61,LOW,83.39,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 22.1, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-19,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-33.85,42.61,71.25,62.57,977.9,2.66,17011.33,1579.99,0.0,0.0,0.0,42.58,26.25,15.29,12.65,8.0,12.75,6.68,9.99,4.0,95.61,0.0,74.69,0.0,18.87,LOW,2,126.16,18.0,223.84,0.0,False,0.0,False,2188.62,0.0,0.0,452.83,2270.8,0.0,76753.07,706.97,108.6,GOOD,0.31,False,0.0,En Route,1,29,0.0,False,False,False,-1,116.44,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,95.83,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,6.0,88.0,23.42,0.0,0.0,0.0,16.74,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,16.74,LOW,83.26,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 23.42, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-20,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-24.24,27.54,48.31,79.58,990.58,1.97,26690.48,4782.65,0.0,0.0,0.0,27.53,26.25,15.29,12.65,8.0,12.75,7.07,8.76,4.0,94.77,0.0,74.59,0.0,23.02,LOW,2,133.45,17.0,286.55,0.0,False,0.0,False,2168.46,0.0,0.0,552.45,2268.68,0.0,94910.48,706.28,134.4,GOOD,0.31,False,0.0,En Route,1,10,0.0,False,False,False,-1,123.16,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,96.66,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,15.14,0.0,0.0,0.0,15.91,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,15.91,LOW,84.09,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 15.14, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-20,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-32.46,115.63,141.92,62.43,982.13,0.78,17011.48,1579.75,0.0,0.0,0.0,61.72,26.25,15.29,12.65,8.0,12.75,7.58,11.28,4.0,97.8,0.0,74.69,0.0,18.87,LOW,2,129.08,18.0,220.92,0.0,False,0.0,False,2241.18,0.0,0.0,452.83,2323.36,0.0,76029.8,723.27,105.1,GOOD,0.31,False,0.0,Delayed,1,29,0.0,False,False,True,-1,119.12,1035.5,750.0,119714.5,-285.5,115.6,GOOD,95.53,OFFLINE,False,False,False,15.0,0.0,24,0,0,0,25,1,9,0.0,0.0,23,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,24.0,88.0,45.95,0.0,0.0,0.0,22.59,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,22.59,LOW,77.41,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 45.95, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-21,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-22.64,33.82,60.72,76.69,992.84,2.24,26692.5,6546.18,0.0,0.0,0.0,25.73,26.25,15.29,12.65,8.0,12.75,7.58,8.75,4.0,95.27,0.0,74.59,0.0,23.02,LOW,2,134.16,17.0,285.84,0.0,False,0.0,False,2180.46,0.0,0.0,552.45,2280.68,0.0,94200.46,710.02,132.7,GOOD,0.31,False,0.0,En Route,1,9,0.0,False,False,False,-1,123.82,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.62,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,6.0,88.0,14.15,0.0,0.0,0.0,15.81,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,15.81,LOW,84.19,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 14.15, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-21,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-32.75,75.14,94.78,68.8,977.6,14.05,17025.1,1402.35,0.0,0.0,0.0,64.77,26.25,15.29,12.65,8.0,12.75,7.17,9.3,4.0,95.41,0.0,74.69,0.0,18.87,LOW,2,125.89,18.0,224.11,0.0,False,0.0,False,2183.82,0.0,0.0,452.83,2266.0,0.0,75324.33,705.47,106.8,GOOD,0.31,False,0.0,Delayed,1,29,0.0,False,False,True,-1,116.19,1035.5,750.0,119429.0,-285.5,115.3,GOOD,95.09,OFFLINE,False,False,False,15.0,0.0,24,0,0,0,25,1,9,0.0,0.0,23,0,LIMITED,7.0,4120,28.0,STORE_AND_FORWARD,69.93,0,20.0,0.0,False,0.0,24.0,88.0,47.62,0.0,28.47,0.0,25.61,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,25.61,LOW,74.39,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 47.62, 'water': 0.0, 'connectivity': 28.47, 'occupancy': 0.0}"
2014-06-22,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-20.85,6.24,21.17,77.68,993.25,1.69,26694.11,4407.33,0.0,0.0,0.0,20.16,26.25,15.29,12.65,8.0,12.75,8.04,10.98,4.0,97.96,0.0,74.59,0.0,23.02,LOW,2,137.96,17.0,282.04,0.0,False,0.0,False,2245.02,0.0,0.0,552.45,2345.24,0.0,93470.41,730.05,128.0,GOOD,0.31,False,0.0,Delayed,1,9,0.0,False,False,True,-1,127.3,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,97.73,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,24.0,88.0,11.09,0.0,0.0,0.0,19.11,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,19.11,LOW,80.89,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 11.09, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-22,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-33.56,33.67,61.86,72.78,979.19,13.16,17038.04,1766.18,0.0,0.0,0.0,50.32,26.25,15.29,12.65,8.0,12.75,8.02,10.65,4.0,97.61,0.0,74.69,0.0,18.87,LOW,2,128.82,18.0,221.18,0.0,False,0.0,False,2236.62,0.0,0.0,452.83,2318.8,0.0,74602.51,721.82,103.4,GOOD,0.31,False,0.0,Delayed,1,29,0.0,False,False,True,-1,118.88,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,95.47,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,LIMITED,0.7,4930,34.3,STORE_AND_FORWARD,116.25,0,2.0,30.0,False,0.0,24.0,88.0,27.68,0.0,28.77,0.0,23.64,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,23.64,LOW,76.36,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 27.68, 'water': 0.0, 'connectivity': 28.77, 'occupancy': 0.0}"
2014-06-23,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,NORMAL,-21.3,13.93,34.61,79.85,993.18,0.26,26694.25,7708.0,0.0,0.0,0.0,14.62,26.25,15.29,12.65,8.0,12.75,6.94,9.92,4.0,95.8,0.0,74.59,0.0,23.02,LOW,2,134.91,17.0,285.09,0.0,False,0.0,False,2193.18,0.0,0.0,552.45,2293.4,0.0,92756.43,713.98,129.9,GOOD,0.31,False,0.0,Delayed,1,9,0.0,False,False,True,-1,124.51,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,96.23,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,30.8,1060,4.2,REALTIME,0.0,0,88.0,0.0,False,0.0,24.0,88.0,8.04,0.0,0.0,0.0,18.8,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,18.8,LOW,81.2,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 8.04, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-23,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-33.45,92.69,117.55,66.19,978.72,0.9,17038.43,3928.85,0.0,0.0,0.0,51.67,26.25,15.29,12.65,8.0,12.75,6.92,9.26,4.0,95.12,0.0,74.69,0.0,18.87,LOW,2,125.5,18.0,224.5,0.0,False,0.0,False,2176.86,0.0,0.0,452.83,2259.04,0.0,73899.22,703.29,105.1,GOOD,0.31,False,0.0,Delayed,1,29,0.0,False,False,True,-1,115.83,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,94.95,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,DEGRADED,15.75,2995,19.25,PERIODIC,71.88,0,45.0,116.25,False,18.0,24.0,88.0,40.42,0.0,12.48,0.0,27.79,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,27.79,LOW,72.21,"{'power': 18.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 40.42, 'water': 0.0, 'connectivity': 12.48, 'occupancy': 0.0}"
2014-06-24,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-23.69,66.21,89.61,79.55,988.73,0.38,26694.25,2968.53,0.0,0.0,0.0,41.49,26.25,15.29,12.65,8.0,12.75,8.45,9.69,4.0,97.08,0.0,74.59,0.0,23.02,LOW,2,136.71,17.0,283.29,0.0,False,0.0,False,2223.9,0.0,0.0,552.45,2324.12,0.0,92032.97,723.46,127.2,GOOD,0.31,False,0.0,En Route,1,8,0.0,False,False,False,-1,126.15,1035.5,7000.0,150000.0,5964.5,144.9,GOOD,95.81,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,6.0,88.0,22.82,0.0,0.0,0.0,16.68,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,16.68,LOW,83.32,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 22.82, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-24,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-32.82,73.6,84.32,65.62,978.71,0.51,17038.52,4395.08,0.0,0.0,0.0,44.11,26.25,15.29,12.65,8.0,12.75,6.8,9.54,4.0,95.28,0.0,63.0,0.0,18.87,LOW,1,119.36,18.0,230.64,0.0,False,0.0,False,2180.7,0.0,0.0,452.83,2148.55,0.0,73231.69,667.53,109.7,GOOD,0.31,False,0.0,Delayed,1,29,0.0,False,False,True,-1,109.83,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,95.35,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,71.88,False,18.0,24.0,88.0,24.26,0.0,0.0,0.0,24.93,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,24.93,LOW,75.07,"{'power': 18.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 24.26, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-25,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-23.98,64.51,76.01,75.78,982.33,2.91,26696.79,1959.02,0.0,0.0,0.0,45.72,26.25,15.29,12.65,8.0,12.75,6.86,9.56,4.0,95.36,0.0,74.59,0.0,23.02,LOW,2,134.28,17.0,285.72,0.0,False,0.0,False,2182.62,0.0,0.0,552.45,2282.84,0.0,91322.31,710.66,128.5,GOOD,0.31,False,0.0,En Route,1,7,0.0,False,False,False,-1,123.93,1035.5,1050.0,150000.0,14.5,144.9,GOOD,95.46,OFFLINE,False,False,False,15.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,0.0,6.0,88.0,25.15,0.0,0.0,0.0,16.91,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,16.91,LOW,83.09,"{'power': 0.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 25.15, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-25,MAITRI,Maitri,WINTER,19,40.43,4,7,5,2,1,0,HIGH_WIND,-31.96,52.53,75.87,64.91,978.91,1.19,17039.4,3442.8,0.0,0.0,0.0,39.81,26.25,15.29,12.65,8.0,12.75,7.47,8.9,4.0,95.31,0.0,74.77,0.0,14.84,LOW,2,124.27,19.0,225.73,0.0,False,0.0,False,2181.42,0.0,0.0,356.04,2361.15,0.0,72496.74,734.95,98.6,GOOD,0.31,False,0.0,En Route,1,28,0.0,False,False,False,-1,114.66,1035.5,5000.0,120000.0,3964.5,115.9,GOOD,97.47,RUNNING,False,False,False,100.0,0.0,24,0,0,0,25,1,9,0.0,0.0,19,0,ONLINE,22.75,2095,12.25,REALTIME,0.0,0,65.0,0.0,False,18.0,6.0,88.0,21.9,0.0,0.0,0.0,21.09,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,21.09,LOW,78.91,"{'power': 18.0, 'fuel': 6.0, 'inventory': 88.0, 'weather': 21.9, 'water': 0.0, 'connectivity': 0.0, 'occupancy': 0.0}"
2014-06-26,BHARATI,Bharati,WINTER,19,40.43,4,7,5,2,1,0,HEAVY_SNOW,-24.65,8.23,30.89,83.7,980.3,19.64,26716.34,1737.96,0.0,0.0,0.0,46.22,26.25,15.29,12.65,8.0,12.75,7.42,11.05,4.0,97.41,0.0,74.59,0.0,23.02,LOW,2,137.18,17.0,282.82,0.0,False,0.0,False,2231.82,0.0,0.0,552.45,2332.04,0.0,90596.37,725.94,124.8,GOOD,0.31,False,0.0,Delayed,1,7,0.0,False,False,True,-1,126.59,1035.5,1050.0,150000.0,14.5,144.9,GOOD,96.0,OFFLINE,False,False,False,15.0,0.0,24,0,0,0,25,1,8,0.0,0.0,19,0,LIMITED,7.0,4120,28.0,STORE_AND_FORWARD,65.92,0,20.0,0.0,False,0.0,24.0,88.0,25.42,0.0,28.44,0.0,23.39,LOW,inventory,active consumable shortages; 24 critical inventory item(s) below threshold,23.39,LOW,76.61,"{'power': 0.0, 'fuel': 24.0, 'inventory': 88.0, 'weather': 25.42, 'water': 0.0, 'connectivity': 28.44, 'occupancy': 0.0}"
